Date,Year,Month,Day,CategoryName,ProductName,Sales,Sales After Discount
1996-11-23,1996,11,23,Grains/Cereals,Singaporean Hokkien Fried Mee,.00,.00
1996-11-23,1996,11,23,Grains/Cereals,Tunnbröd,.00,.00
1996-11-23,1996,11,23,Grains/Cereals,Wimmers gute Semmelknödel,.00,.00
1996-11-23,1996,11,23,Meat/Poultry,Alice Mutton,.00,.00
1996-11-23,1996,11,23,Meat/Poultry,Mishi Kobe Niku,.00,.00
1996-11-23,1996,11,23,Meat/Poultry,Pâté chinois,.00,.00
1996-11-23,1996,11,23,Meat/Poultry,Perth Pasties,.00,.00
1996-11-23,1996,11,23,Meat/Poultry,Thüringer Rostbratwurst,.00,.00
1996-11-23,1996,11,23,Meat/Poultry,Tourtière,.00,.00
1996-11-23,1996,11,23,Produce,Longlife Tofu,.00,.00
1996-11-23,1996,11,23,Produce,Manjimup Dried Apples,.00,.00
1996-11-23,1996,11,23,Produce,Rössle Sauerkraut,.00,.00
1996-11-23,1996,11,23,Produce,Tofu,.00,.00
1996-11-23,1996,11,23,Produce,Uncle Bob's Organic Dried Pears,.00,.00
1996-11-23,1996,11,23,Seafood,Boston Crab Meat,.00,.00
1996-11-23,1996,11,23,Seafood,Carnarvon Tigers,.00,.00
1996-11-23,1996,11,23,Seafood,Escargots de Bourgogne,.00,.00
1996-11-23,1996,11,23,Seafood,Gravad lax,.00,.00
1996-11-23,1996,11,23,Seafood,Ikura,.00,.00
1996-11-23,1996,11,23,Seafood,Inlagd Sill,.00,.00
1996-11-23,1996,11,23,Seafood,Jack's New England Clam Chowder,.00,.00
1996-11-23,1996,11,23,Seafood,Konbu,.00,.00
1996-11-23,1996,11,23,Seafood,Nord-Ost Matjeshering,.00,.00
1996-11-23,1996,11,23,Seafood,Röd Kaviar,.00,.00
1996-11-23,1996,11,23,Seafood,Rogede sild,.00,.00
1996-11-23,1996,11,23,Seafood,Spegesild,.00,.00
1996-11-24,1996,11,24,Beverages,Chai,.00,.00
1996-11-24,1996,11,24,Beverages,Chang,.00,.00
1996-11-24,1996,11,24,Beverages,Chartreuse verte,.00,.00
1996-11-24,1996,11,24,Beverages,Côte de Blaye,.00,.00
1996-11-24,1996,11,24,Beverages,Guaraná Fantástica,.00,.00
1996-11-24,1996,11,24,Beverages,Ipoh Coffee,.00,.00
1996-11-24,1996,11,24,Beverages,Lakkalikööri,.00,.00
1996-11-24,1996,11,24,Beverages,Laughing Lumberjack Lager,.00,.00
1996-11-24,1996,11,24,Beverages,Outback Lager,.00,.00
1996-11-24,1996,11,24,Beverages,Rhönbräu Klosterbier,.00,.00
1996-11-24,1996,11,24,Beverages,Sasquatch Ale,.00,.00
1996-11-24,1996,11,24,Beverages,Steeleye Stout,.00,.00
1996-11-24,1996,11,24,Condiments,Aniseed Syrup,.00,.00
1996-11-24,1996,11,24,Condiments,Chef Anton's Cajun Seasoning,.00,.00
1996-11-24,1996,11,24,Condiments,Chef Anton's Gumbo Mix,.00,.00
1996-11-24,1996,11,24,Condiments,Genen Shouyu,.00,.00
1996-11-24,1996,11,24,Condiments,Grandma's Boysenberry Spread,.00,.00
1996-11-24,1996,11,24,Condiments,Gula Malacca,.00,.00
1996-11-24,1996,11,24,Condiments,Louisiana Fiery Hot Pepper Sauce,.00,.00
1996-11-24,1996,11,24,Condiments,Louisiana Hot Spiced Okra,.00,.00
1996-11-24,1996,11,24,Condiments,Northwoods Cranberry Sauce,.00,.00
1996-11-24,1996,11,24,Condiments,Original Frankfurter grüne Soße,.00,.00
1996-11-24,1996,11,24,Condiments,Sirop d'érable,.00,.00
1996-11-24,1996,11,24,Condiments,Vegie-spread,.00,.00
1996-11-24,1996,11,24,Confections,Chocolade,.00,.00
1996-11-24,1996,11,24,Confections,Gumbär Gummibärchen,.00,.00
1996-11-24,1996,11,24,Confections,Maxilaku,.00,.00
1996-11-24,1996,11,24,Confections,NuNuCa Nuß-Nougat-Creme,.00,.00
1996-11-24,1996,11,24,Confections,Pavlova,.00,.00
1996-11-24,1996,11,24,Confections,Schoggi Schokolade,.00,.00
1996-11-24,1996,11,24,Confections,Scottish Longbreads,.00,.00
1996-11-24,1996,11,24,Confections,Sir Rodney's Marmalade,.00,.00
1996-11-24,1996,11,24,Confections,Sir Rodney's Scones,.00,.00
1996-11-24,1996,11,24,Confections,Tarte au sucre,.00,.00
1996-11-24,1996,11,24,Confections,Teatime Chocolate Biscuits,.00,.00
1996-11-24,1996,11,24,Confections,Valkoinen suklaa,.00,.00
1996-11-24,1996,11,24,Confections,Zaanse koeken,.00,.00
1996-11-24,1996,11,24,Dairy Products,Camembert Pierrot,.00,.00
1996-11-24,1996,11,24,Dairy Products,Flotemysost,.00,.00
1996-11-24,1996,11,24,Dairy Products,Geitost,.00,.00
1996-11-24,1996,11,24,Dairy Products,Gorgonzola Telino,.00,.00
1996-11-24,1996,11,24,Dairy Products,Gudbrandsdalsost,.00,.00
1996-11-24,1996,11,24,Dairy Products,Mascarpone Fabioli,.00,.00
1996-11-24,1996,11,24,Dairy Products,Mozzarella di Giovanni,.00,.00
1996-11-24,1996,11,24,Dairy Products,Queso Cabrales,.00,.00
1996-11-24,1996,11,24,Dairy Products,Queso Manchego La Pastora,.00,.00
1996-11-24,1996,11,24,Dairy Products,Raclette Courdavault,.00,.00
1996-11-24,1996,11,24,Grains/Cereals,Filo Mix,.00,.00
1996-11-24,1996,11,24,Grains/Cereals,Gnocchi di nonna Alice,.00,.00
1996-11-24,1996,11,24,Grains/Cereals,Gustaf's Knäckebröd,.00,.00
1996-11-24,1996,11,24,Grains/Cereals,Ravioli Angelo,.00,.00
1996-11-24,1996,11,24,Grains/Cereals,Singaporean Hokkien Fried Mee,.00,.00
1996-11-24,1996,11,24,Grains/Cereals,Tunnbröd,.00,.00
1996-11-24,1996,11,24,Grains/Cereals,Wimmers gute Semmelknödel,.00,.00
1996-11-24,1996,11,24,Meat/Poultry,Alice Mutton,.00,.00
1996-11-24,1996,11,24,Meat/Poultry,Mishi Kobe Niku,.00,.00
1996-11-24,1996,11,24,Meat/Poultry,Pâté chinois,.00,.00
1996-11-24,1996,11,24,Meat/Poultry,Perth Pasties,.00,.00
1996-11-24,1996,11,24,Meat/Poultry,Thüringer Rostbratwurst,.00,.00
1996-11-24,1996,11,24,Meat/Poultry,Tourtière,.00,.00
1996-11-24,1996,11,24,Produce,Longlife Tofu,.00,.00
1996-11-24,1996,11,24,Produce,Manjimup Dried Apples,.00,.00
1996-11-24,1996,11,24,Produce,Rössle Sauerkraut,.00,.00
1996-11-24,1996,11,24,Produce,Tofu,.00,.00
1996-11-24,1996,11,24,Produce,Uncle Bob's Organic Dried Pears,.00,.00
1996-11-24,1996,11,24,Seafood,Boston Crab Meat,.00,.00
1996-11-24,1996,11,24,Seafood,Carnarvon Tigers,.00,.00
1996-11-24,1996,11,24,Seafood,Escargots de Bourgogne,.00,.00
1996-11-24,1996,11,24,Seafood,Gravad lax,.00,.00
1996-11-24,1996,11,24,Seafood,Ikura,.00,.00
1996-11-24,1996,11,24,Seafood,Inlagd Sill,.00,.00
1996-11-24,1996,11,24,Seafood,Jack's New England Clam Chowder,.00,.00
1996-11-24,1996,11,24,Seafood,Konbu,.00,.00
1996-11-24,1996,11,24,Seafood,Nord-Ost Matjeshering,.00,.00
1996-11-24,1996,11,24,Seafood,Röd Kaviar,.00,.00
1996-11-24,1996,11,24,Seafood,Rogede sild,.00,.00
1996-11-24,1996,11,24,Seafood,Spegesild,.00,.00
1996-11-25,1996,11,25,Beverages,Chai,.00,.00
1996-11-25,1996,11,25,Beverages,Chang,.00,.00
1996-11-25,1996,11,25,Beverages,Chartreuse verte,.00,.00
1996-11-25,1996,11,25,Beverages,Côte de Blaye,.00,.00
1996-11-25,1996,11,25,Beverages,Guaraná Fantástica,.00,.00
1996-11-25,1996,11,25,Beverages,Ipoh Coffee,.00,.00
1996-11-25,1996,11,25,Beverages,Lakkalikööri,.00,.00
1996-11-25,1996,11,25,Beverages,Laughing Lumberjack Lager,.00,.00
1996-11-25,1996,11,25,Beverages,Outback Lager,.00,.00
1996-11-25,1996,11,25,Beverages,Rhönbräu Klosterbier,.00,.00
1996-11-25,1996,11,25,Beverages,Sasquatch Ale,.00,.00
1996-11-25,1996,11,25,Beverages,Steeleye Stout,.00,.00
1996-11-25,1996,11,25,Condiments,Aniseed Syrup,.00,.00
1996-11-25,1996,11,25,Condiments,Chef Anton's Cajun Seasoning,.00,.00
1996-11-25,1996,11,25,Condiments,Chef Anton's Gumbo Mix,.00,.00
1996-11-25,1996,11,25,Condiments,Genen Shouyu,.00,.00
1996-11-25,1996,11,25,Condiments,Grandma's Boysenberry Spread,.00,.00
1996-11-25,1996,11,25,Condiments,Gula Malacca,.00,.00
1996-11-25,1996,11,25,Condiments,Louisiana Fiery Hot Pepper Sauce,.00,.00
1996-11-25,1996,11,25,Condiments,Louisiana Hot Spiced Okra,.00,.00
1996-11-25,1996,11,25,Condiments,Northwoods Cranberry Sauce,.00,.00
1996-11-25,1996,11,25,Condiments,Original Frankfurter grüne Soße,.00,.00
1996-11-25,1996,11,25,Condiments,Sirop d'érable,.00,.00
1996-11-25,1996,11,25,Condiments,Vegie-spread,.00,.00
1996-11-25,1996,11,25,Confections,Chocolade,.00,.00
1996-11-25,1996,11,25,Confections,Gumbär Gummibärchen,.00,.00
1996-11-25,1996,11,25,Confections,Maxilaku,.00,.00
1996-11-25,1996,11,25,Confections,NuNuCa Nuß-Nougat-Creme,560.00,560.00
1996-11-25,1996,11,25,Confections,Pavlova,.00,.00
1996-11-25,1996,11,25,Confections,Schoggi Schokolade,.00,.00
1996-11-25,1996,11,25,Confections,Scottish Longbreads,.00,.00
1996-11-25,1996,11,25,Confections,Sir Rodney's Marmalade,.00,.00
1996-11-25,1996,11,25,Confections,Sir Rodney's Scones,.00,.00
1996-11-25,1996,11,25,Confections,Tarte au sucre,.00,.00
1996-11-25,1996,11,25,Confections,Teatime Chocolate Biscuits,.00,.00
1996-11-25,1996,11,25,Confections,Valkoinen suklaa,.00,.00
1996-11-25,1996,11,25,Confections,Zaanse koeken,.00,.00
1996-11-25,1996,11,25,Dairy Products,Camembert Pierrot,.00,.00
1996-11-25,1996,11,25,Dairy Products,Flotemysost,.00,.00
1996-11-25,1996,11,25,Dairy Products,Geitost,.00,.00
1996-11-25,1996,11,25,Dairy Products,Gorgonzola Telino,.00,.00
1996-11-25,1996,11,25,Dairy Products,Gudbrandsdalsost,.00,.00
1996-11-25,1996,11,25,Dairy Products,Mascarpone Fabioli,.00,.00
1996-11-25,1996,11,25,Dairy Products,Mozzarella di Giovanni,.00,.00
1996-11-25,1996,11,25,Dairy Products,Queso Cabrales,.00,.00
1996-11-25,1996,11,25,Dairy Products,Queso Manchego La Pastora,.00,.00
1996-11-25,1996,11,25,Dairy Products,Raclette Courdavault,.00,.00
1996-11-25,1996,11,25,Grains/Cereals,Filo Mix,.00,.00
1996-11-25,1996,11,25,Grains/Cereals,Gnocchi di nonna Alice,.00,.00
1996-11-25,1996,11,25,Grains/Cereals,Gustaf's Knäckebröd,.00,.00
1996-11-25,1996,11,25,Grains/Cereals,Ravioli Angelo,.00,.00
1996-11-25,1996,11,25,Grains/Cereals,Singaporean Hokkien Fried Mee,.00,.00
1996-11-25,1996,11,25,Grains/Cereals,Tunnbröd,.00,.00
1996-11-25,1996,11,25,Grains/Cereals,Wimmers gute Semmelknödel,.00,.00
1996-11-25,1996,11,25,Meat/Poultry,Alice Mutton,.00,.00
1996-11-25,1996,11,25,Meat/Poultry,Mishi Kobe Niku,.00,.00
1996-11-25,1996,11,25,Meat/Poultry,Pâté chinois,.00,.00
1996-11-25,1996,11,25,Meat/Poultry,Perth Pasties,.00,.00
1996-11-25,1996,11,25,Meat/Poultry,Thüringer Rostbratwurst,.00,.00
1996-11-25,1996,11,25,Meat/Poultry,Tourtière,141.60,141.60
1996-11-25,1996,11,25,Produce,Longlife Tofu,.00,.00
1996-11-25,1996,11,25,Produce,Manjimup Dried Apples,848.00,848.00
1996-11-25,1996,11,25,Produce,Rössle Sauerkraut,.00,.00
1996-11-25,1996,11,25,Produce,Tofu,.00,.00
1996-11-25,1996,11,25,Produce,Uncle Bob's Organic Dried Pears,.00,.00
1996-11-25,1996,11,25,Seafood,Boston Crab Meat,.00,.00
1996-11-25,1996,11,25,Seafood,Carnarvon Tigers,.00,.00
1996-11-25,1996,11,25,Seafood,Escargots de Bourgogne,.00,.00
1996-11-25,1996,11,25,Seafood,Gravad lax,.00,.00
1996-11-25,1996,11,25,Seafood,Ikura,.00,.00
1996-11-25,1996,11,25,Seafood,Inlagd Sill,.00,.00
1996-11-25,1996,11,25,Seafood,Jack's New England Clam Chowder,.00,.00
1996-11-25,1996,11,25,Seafood,Konbu,.00,.00
1996-11-25,1996,11,25,Seafood,Nord-Ost Matjeshering,.00,.00
1996-11-25,1996,11,25,Seafood,Röd Kaviar,.00,.00
1996-11-25,1996,11,25,Seafood,Rogede sild,.00,.00
1996-11-25,1996,11,25,Seafood,Spegesild,.00,.00
1996-11-26,1996,11,26,Beverages,Chai,.00,.00
1996-11-26,1996,11,26,Beverages,Chang,.00,.00
1996-11-26,1996,11,26,Beverages,Chartreuse verte,.00,.00
1996-11-26,1996,11,26,Beverages,Côte de Blaye,.00,.00
1996-11-26,1996,11,26,Beverages,Guaraná Fantástica,.00,.00
1996-11-26,1996,11,26,Beverages,Ipoh Coffee,.00,.00
1996-11-26,1996,11,26,Beverages,Lakkalikööri,172.80,172.80
1996-11-26,1996,11,26,Beverages,Laughing Lumberjack Lager,.00,.00
1996-11-26,1996,11,26,Beverages,Outback Lager,.00,.00
1996-11-26,1996,11,26,Beverages,Rhönbräu Klosterbier,74.40,74.40
1996-11-26,1996,11,26,Beverages,Sasquatch Ale,.00,.00
1996-11-26,1996,11,26,Beverages,Steeleye Stout,.00,.00
1996-11-26,1996,11,26,Condiments,Aniseed Syrup,.00,.00
1996-11-26,1996,11,26,Condiments,Chef Anton's Cajun Seasoning,.00,.00
1996-11-26,1996,11,26,Condiments,Chef Anton's Gumbo Mix,.00,.00
1996-11-26,1996,11,26,Condiments,Genen Shouyu,.00,.00
1996-11-26,1996,11,26,Condiments,Grandma's Boysenberry Spread,.00,.00
1996-11-26,1996,11,26,Condiments,Gula Malacca,.00,.00
1996-11-26,1996,11,26,Condiments,Louisiana Fiery Hot Pepper Sauce,.00,.00
1996-11-26,1996,11,26,Condiments,Louisiana Hot Spiced Okra,.00,.00
1996-11-26,1996,11,26,Condiments,Northwoods Cranberry Sauce,.00,.00
1996-11-26,1996,11,26,Condiments,Original Frankfurter grüne Soße,.00,.00
1996-11-26,1996,11,26,Condiments,Sirop d'érable,.00,.00
1996-11-26,1996,11,26,Condiments,Vegie-spread,.00,.00
1996-11-26,1996,11,26,Confections,Chocolade,.00,.00
1996-11-26,1996,11,26,Confections,Gumbär Gummibärchen,.00,.00
1996-11-26,1996,11,26,Confections,Maxilaku,.00,.00
1996-11-26,1996,11,26,Confections,NuNuCa Nuß-Nougat-Creme,.00,.00
1996-11-26,1996,11,26,Confections,Pavlova,.00,.00
1996-11-26,1996,11,26,Confections,Schoggi Schokolade,.00,.00
1996-11-26,1996,11,26,Confections,Scottish Longbreads,.00,.00
1996-11-26,1996,11,26,Confections,Sir Rodney's Marmalade,.00,.00
1996-11-26,1996,11,26,Confections,Sir Rodney's Scones,.00,.00
1996-11-26,1996,11,26,Confections,Tarte au sucre,.00,.00
1996-11-26,1996,11,26,Confections,Teatime Chocolate Biscuits,.00,.00
1996-11-26,1996,11,26,Confections,Valkoinen suklaa,.00,.00
1996-11-26,1996,11,26,Confections,Zaanse koeken,.00,.00
1996-11-26,1996,11,26,Dairy Products,Camembert Pierrot,.00,.00
1996-11-26,1996,11,26,Dairy Products,Flotemysost,86.00,86.00
1996-11-26,1996,11,26,Dairy Products,Geitost,.00,.00
1996-11-26,1996,11,26,Dairy Products,Gorgonzola Telino,200.00,200.00
1996-11-26,1996,11,26,Dairy Products,Gudbrandsdalsost,864.00,864.00
1996-11-26,1996,11,26,Dairy Products,Mascarpone Fabioli,.00,.00
1996-11-26,1996,11,26,Dairy Products,Mozzarella di Giovanni,.00,.00
1996-11-26,1996,11,26,Dairy Products,Queso Cabrales,.00,.00
1996-11-26,1996,11,26,Dairy Products,Queso Manchego La Pastora,.00,.00
1996-11-26,1996,11,26,Dairy Products,Raclette Courdavault,.00,.00
1996-11-26,1996,11,26,Grains/Cereals,Filo Mix,.00,.00
1996-11-26,1996,11,26,Grains/Cereals,Gnocchi di nonna Alice,.00,.00
1996-11-26,1996,11,26,Grains/Cereals,Gustaf's Knäckebröd,.00,.00
1996-11-26,1996,11,26,Grains/Cereals,Ravioli Angelo,.00,.00
1996-11-26,1996,11,26,Grains/Cereals,Singaporean Hokkien Fried Mee,.00,.00
1996-11-26,1996,11,26,Grains/Cereals,Tunnbröd,.00,.00
1996-11-26,1996,11,26,Grains/Cereals,Wimmers gute Semmelknödel,.00,.00
1996-11-26,1996,11,26,Meat/Poultry,Alice Mutton,.00,.00
1996-11-26,1996,11,26,Meat/Poultry,Mishi Kobe Niku,.00,.00
1996-11-26,1996,11,26,Meat/Poultry,Pâté chinois,.00,.00
1996-11-26,1996,11,26,Meat/Poultry,Perth Pasties,.00,.00
1996-11-26,1996,11,26,Meat/Poultry,Thüringer Rostbratwurst,.00,.00
1996-11-26,1996,11,26,Meat/Poultry,Tourtière,.00,.00
1996-11-26,1996,11,26,Produce,Longlife Tofu,.00,.00
1996-11-26,1996,11,26,Produce,Manjimup Dried Apples,.00,.00
1996-11-26,1996,11,26,Produce,Rössle Sauerkraut,.00,.00
1996-11-26,1996,11,26,Produce,Tofu,.00,.00
1996-11-26,1996,11,26,Produce,Uncle Bob's Organic Dried Pears,.00,.00
1996-11-26,1996,11,26,Seafood,Boston Crab Meat,.00,.00
1996-11-26,1996,11,26,Seafood,Carnarvon Tigers,.00,.00
1996-11-26,1996,11,26,Seafood,Escargots de Bourgogne,.00,.00
1996-11-26,1996,11,26,Seafood,Gravad lax,.00,.00
1996-11-26,1996,11,26,Seafood,Ikura,.00,.00
1996-11-26,1996,11,26,Seafood,Inlagd Sill,.00,.00
1996-11-26,1996,11,26,Seafood,Jack's New England Clam Chowder,.00,.00
1996-11-26,1996,11,26,Seafood,Konbu,.00,.00
1996-11-26,1996,11,26,Seafood,Nord-Ost Matjeshering,.00,.00
1996-11-26,1996,11,26,Seafood,Röd Kaviar,.00,.00
1996-11-26,1996,11,26,Seafood,Rogede sild,.00,.00
1996-11-26,1996,11,26,Seafood,Spegesild,.00,.00
1996-11-27,1996,11,27,Beverages,Chai,.00,.00
1996-11-27,1996,11,27,Beverages,Chang,.00,.00
1996-11-27,1996,11,27,Beverages,Chartreuse verte,.00,.00
1996-11-27,1996,11,27,Beverages,Côte de Blaye,.00,.00
1996-11-27,1996,11,27,Beverages,Guaraná Fantástica,.00,.00
1996-11-27,1996,11,27,Beverages,Ipoh Coffee,.00,.00
1996-11-27,1996,11,27,Beverages,Lakkalikööri,.00,.00
1996-11-27,1996,11,27,Beverages,Laughing Lumberjack Lager,.00,.00
1996-11-27,1996,11,27,Beverages,Outback Lager,.00,.00
1996-11-27,1996,11,27,Beverages,Rhönbräu Klosterbier,.00,.00
1996-11-27,1996,11,27,Beverages,Sasquatch Ale,.00,.00
1996-11-27,1996,11,27,Beverages,Steeleye Stout,.00,.00
1996-11-27,1996,11,27,Condiments,Aniseed Syrup,.00,.00
1996-11-27,1996,11,27,Condiments,Chef Anton's Cajun Seasoning,.00,.00
1996-11-27,1996,11,27,Condiments,Chef Anton's Gumbo Mix,.00,.00
1996-11-27,1996,11,27,Condiments,Genen Shouyu,.00,.00
1996-11-27,1996,11,27,Condiments,Grandma's Boysenberry Spread,.00,.00
1996-11-27,1996,11,27,Condiments,Gula Malacca,.00,.00
1996-11-27,1996,11,27,Condiments,Louisiana Fiery Hot Pepper Sauce,.00,.00
1996-11-27,1996,11,27,Condiments,Louisiana Hot Spiced Okra,.00,.00
1996-11-27,1996,11,27,Condiments,Northwoods Cranberry Sauce,.00,.00
1996-11-27,1996,11,27,Condiments,Original Frankfurter grüne Soße,.00,.00
1996-11-27,1996,11,27,Condiments,Sirop d'érable,.00,.00
1996-11-27,1996,11,27,Condiments,Vegie-spread,.00,.00
1996-11-27,1996,11,27,Confections,Chocolade,.00,.00
1996-11-27,1996,11,27,Confections,Gumbär Gummibärchen,.00,.00
1996-11-27,1996,11,27,Confections,Maxilaku,.00,.00
1996-11-27,1996,11,27,Confections,NuNuCa Nuß-Nougat-Creme,.00,.00
1996-11-27,1996,11,27,Confections,Pavlova,.00,.00
1996-11-27,1996,11,27,Confections,Schoggi Schokolade,.00,.00
1996-11-27,1996,11,27,Confections,Scottish Longbreads,.00,.00
1996-11-27,1996,11,27,Confections,Sir Rodney's Marmalade,.00,.00
1996-11-27,1996,11,27,Confections,Sir Rodney's Scones,.00,.00
1996-11-27,1996,11,27,Confections,Tarte au sucre,.00,.00
1996-11-27,1996,11,27,Confections,Teatime Chocolate Biscuits,.00,.00
1996-11-27,1996,11,27,Confections,Valkoinen suklaa,.00,.00
1996-11-27,1996,11,27,Confections,Zaanse koeken,.00,.00
1996-11-27,1996,11,27,Dairy Products,Camembert Pierrot,.00,.00
1996-11-27,1996,11,27,Dairy Products,Flotemysost,.00,.00
1996-11-27,1996,11,27,Dairy Products,Geitost,.00,.00
1996-11-27,1996,11,27,Dairy Products,Gorgonzola Telino,.00,.00
1996-11-27,1996,11,27,Dairy Products,Gudbrandsdalsost,.00,.00
1996-11-27,1996,11,27,Dairy Products,Mascarpone Fabioli,.00,.00
1996-11-27,1996,11,27,Dairy Products,Mozzarella di Giovanni,.00,.00
1996-11-27,1996,11,27,Dairy Products,Queso Cabrales,403.20,403.20
1996-11-27,1996,11,27,Dairy Products,Queso Manchego La Pastora,.00,.00
1996-11-27,1996,11,27,Dairy Products,Raclette Courdavault,.00,.00
1996-11-27,1996,11,27,Grains/Cereals,Filo Mix,.00,.00
1996-11-27,1996,11,27,Grains/Cereals,Gnocchi di nonna Alice,.00,.00
1996-11-27,1996,11,27,Grains/Cereals,Gustaf's Knäckebröd,.00,.00
1996-11-27,1996,11,27,Grains/Cereals,Ravioli Angelo,.00,.00
1996-11-27,1996,11,27,Grains/Cereals,Singaporean Hokkien Fried Mee,.00,.00
1996-11-27,1996,11,27,Grains/Cereals,Tunnbröd,.00,.00
1996-11-27,1996,11,27,Grains/Cereals,Wimmers gute Semmelknödel,.00,.00
1996-11-27,1996,11,27,Meat/Poultry,Alice Mutton,.00,.00
1996-11-27,1996,11,27,Meat/Poultry,Mishi Kobe Niku,.00,.00
1996-11-27,1996,11,27,Meat/Poultry,Pâté chinois,.00,.00
1996-11-27,1996,11,27,Meat/Poultry,Perth Pasties,.00,.00
1996-11-27,1996,11,27,Meat/Poultry,Thüringer Rostbratwurst,.00,.00
1996-11-27,1996,11,27,Meat/Poultry,Tourtière,.00,.00
1996-11-27,1996,11,27,Produce,Longlife Tofu,.00,.00
1996-11-27,1996,11,27,Produce,Manjimup Dried Apples,.00,.00
1996-11-27,1996,11,27,Produce,Rössle Sauerkraut,.00,.00
1996-11-27,1996,11,27,Produce,Tofu,.00,.00
1996-11-27,1996,11,27,Produce,Uncle Bob's Organic Dried Pears,.00,.00
1996-11-27,1996,11,27,Seafood,Boston Crab Meat,.00,.00
1996-11-27,1996,11,27,Seafood,Carnarvon Tigers,.00,.00
1996-11-27,1996,11,27,Seafood,Escargots de Bourgogne,.00,.00
1996-11-27,1996,11,27,Seafood,Gravad lax,.00,.00
1996-11-27,1996,11,27,Seafood,Ikura,.00,.00
1996-11-27,1996,11,27,Seafood,Inlagd Sill,.00,.00
1996-11-27,1996,11,27,Seafood,Jack's New England Clam Chowder,.00,.00
1996-11-27,1996,11,27,Seafood,Konbu,.00,.00
1996-11-27,1996,11,27,Seafood,Nord-Ost Matjeshering,.00,.00
1996-11-27,1996,11,27,Seafood,Röd Kaviar,.00,.00
1996-11-27,1996,11,27,Seafood,Rogede sild,.00,.00
1996-11-27,1996,11,27,Seafood,Spegesild,.00,.00
1996-11-28,1996,11,28,Beverages,Chai,.00,.00
1996-11-28,1996,11,28,Beverages,Chang,.00,.00
1996-11-28,1996,11,28,Beverages,Chartreuse verte,.00,.00
1996-11-28,1996,11,28,Beverages,Côte de Blaye,.00,.00
1996-11-28,1996,11,28,Beverages,Guaraná Fantástica,.00,.00
1996-11-28,1996,11,28,Beverages,Ipoh Coffee,.00,.00
1996-11-28,1996,11,28,Beverages,Lakkalikööri,.00,.00
1996-11-28,1996,11,28,Beverages,Laughing Lumberjack Lager,.00,.00
1996-11-28,1996,11,28,Beverages,Outback Lager,.00,.00
1996-11-28,1996,11,28,Beverages,Rhönbräu Klosterbier,.00,.00
1996-11-28,1996,11,28,Beverages,Sasquatch Ale,403.20,403.20
1996-11-28,1996,11,28,Beverages,Steeleye Stout,.00,.00
1996-11-28,1996,11,28,Condiments,Aniseed Syrup,.00,.00
1996-11-28,1996,11,28,Condiments,Chef Anton's Cajun Seasoning,.00,.00
1996-11-28,1996,11,28,Condiments,Chef Anton's Gumbo Mix,.00,.00
1996-11-28,1996,11,28,Condiments,Genen Shouyu,.00,.00
1996-11-28,1996,11,28,Condiments,Grandma's Boysenberry Spread,.00,.00
1996-11-28,1996,11,28,Condiments,Gula Malacca,.00,.00
1996-11-28,1996,11,28,Condiments,Louisiana Fiery Hot Pepper Sauce,336.00,336.00
1996-11-28,1996,11,28,Condiments,Louisiana Hot Spiced Okra,.00,.00
1996-11-28,1996,11,28,Condiments,Northwoods Cranberry Sauce,.00,.00
1996-11-28,1996,11,28,Condiments,Original Frankfurter grüne Soße,124.80,124.80
1996-11-28,1996,11,28,Condiments,Sirop d'érable,.00,.00
1996-11-28,1996,11,28,Condiments,Vegie-spread,.00,.00
1996-11-28,1996,11,28,Confections,Chocolade,.00,.00
1996-11-28,1996,11,28,Confections,Gumbär Gummibärchen,.00,.00
1996-11-28,1996,11,28,Confections,Maxilaku,.00,.00
1996-11-28,1996,11,28,Confections,NuNuCa Nuß-Nougat-Creme,.00,.00
1996-11-28,1996,11,28,Confections,Pavlova,.00,.00
1996-11-28,1996,11,28,Confections,Schoggi Schokolade,.00,.00
1996-11-28,1996,11,28,Confections,Scottish Longbreads,.00,.00
1996-11-28,1996,11,28,Confections,Sir Rodney's Marmalade,.00,.00
1996-11-28,1996,11,28,Confections,Sir Rodney's Scones,.00,.00
1996-11-28,1996,11,28,Confections,Tarte au sucre,.00,.00
1996-11-28,1996,11,28,Confections,Teatime Chocolate Biscuits,.00,.00
1996-11-28,1996,11,28,Confections,Valkoinen suklaa,.00,.00
1996-11-28,1996,11,28,Confections,Zaanse koeken,.00,.00
1996-11-28,1996,11,28,Dairy Products,Camembert Pierrot,.00,.00
1996-11-28,1996,11,28,Dairy Products,Flotemysost,.00,.00
1996-11-28,1996,11,28,Dairy Products,Geitost,.00,.00
1996-11-28,1996,11,28,Dairy Products,Gorgonzola Telino,.00,.00
1996-11-28,1996,11,28,Dairy Products,Gudbrandsdalsost,.00,.00
1996-11-28,1996,11,28,Dairy Products,Mascarpone Fabioli,.00,.00
1996-11-28,1996,11,28,Dairy Products,Mozzarella di Giovanni,.00,.00
1996-11-28,1996,11,28,Dairy Products,Queso Cabrales,.00,.00
1996-11-28,1996,11,28,Dairy Products,Queso Manchego La Pastora,.00,.00
1996-11-28,1996,11,28,Dairy Products,Raclette Courdavault,.00,.00
1996-11-28,1996,11,28,Grains/Cereals,Filo Mix,.00,.00
1996-11-28,1996,11,28,Grains/Cereals,Gnocchi di nonna Alice,.00,.00
